"Long","Lat","Stn_Name","Clim_ID","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-124.435","49.487","SISTERS ISLAND","1027403","BC","19.4","1","NA","27.6","1","13.4","1","","","NA","","","NA","","","","","NA","11.2","52.4"
"-123.809","49.209","ENTRANCE ISLAND","102BFHH","BC","19.5","0","NA","27.0","0","13.0","0","0.0","0","NA","2.4","0","NA","0.0","1","","","NA","6.3","52.8"
"-124.982","49.337","ALBERNI ROBERTSON CREEK","1030230","BC","20.8","0","2.5","37.5","0","9.0","0","0.0","0","NA","5.1","0","16.0","0.0","2","","","NA","5.2","92.5"
"-125.216","48.786","CAPE BEALE LIGHT","1031316","BC","14.3","0","0.4","22.0","0","9.5","0","0.0","0","NA","21.2","0","39.0","0.0","4","","","NA","115.0","0.0"
"-126.418","49.800","CONUMA RIVER HATCHERY","1031844","BC","","","NA","","","","","0.0","5","NA","20.9","5","NA","0.0","4","","","NA","",""
"-126.543","49.383","ESTEVAN POINT","1032730","BC","14.8","0","0.4","24.0","0","9.5","0","0.0","0","NA","18.4","0","25.0","0.0","3","","","NA","99.6","0.0"
"-126.543","49.383","ESTEVAN POINT CS","1032731","BC","14.4","0","NA","23.5","0","9.0","0","","","NA","13.8","0","NA","","2","","","NA","112.3","0.0"
"-125.923","49.111","LENNARD ISLAND","1034600","BC","12.2","2","NA","20.0","2","5.5","2","0.0","2","NA","40.6","2","NA","0.0","3","","","NA","168.6","0.0"
"-124.655","48.859","NITINAT RIVER HATCHERY","1035612","BC","17.6","0","1.3","30.5","0","6.5","0","0.0","0","NA","33.5","0","54.0","0.0","2","","","NA","30.7","18.4"
"-126.617","49.600","NOOTKA LIGHTSTATION","1035614","BC","16.4","0","0.6","27.5","0","10.0","0","0.0","0","NA","11.6","0","15.0","0.0","2","","","NA","58.4","7.4"
"-125.097","48.723","PACHENA POINT","1035940","BC","13.7","0","-0.5","22.0","0","6.5","0","0.0","0","NA","21.0","0","30.0","0.0","3","","","NA","134.8","0.0"
"-124.752","49.202","PORT ALBERNI COX LAKE","1036208","BC","19.4","4","2.1","36.5","4","7.5","4","0.0","4","NA","9.8","4","NA","0.0","4","","","NA","15.0","52.7"
"-124.927","49.317","PORT ALBERNI (AUT)","1036B06","BC","19.7","3","NA","37.8","3","6.1","3","","","NA","3.7","3","NA","","2","","","NA","12.4","59.0"
"-128.908","50.821","SARTINE ISLAND (AUT)","1037090","BC","13.7","3","NA","19.3","3","10.0","3","","","NA","14.8","3","NA","","4","","","NA","119.4","0.0"
"-127.940","50.112","SOLANDER ISLAND (AUT)","1037553","BC","13.1","2","NA","22.8","2","9.5","2","","","NA","14.6","2","NA","","3","","","NA","140.8","0.0"
"-126.654","49.932","TAHSIS VILLAGE NORTH","1037899","BC","19.6","13","NA","32.0","13","9.0","13","","","NA","14.2","30","NA","","1","","","NA","4.5","32.6"
"-125.773","49.082","TOFINO A","1038205","BC","15.4","2","0.7","26.0","2","8.0","2","0.0","2","NA","34.8","2","NA","0.0","3","","","NA","75.4","0.8"
"-125.527","48.945","UCLUELET KENNEDY CAMP","1038332","BC","15.5","0","0.5","25.5","0","8.0","0","0.0","0","NA","46.4","0","59.0","0.0","3","","","NA","78.6","1.1"
"-126.779","50.053","ZEBALLOS MURAUDE CREEK","1039035","BC","18.7","4","NA","31.0","4","8.0","4","0.0","4","NA","14.0","4","NA","0.0","3","","","NA","21.7","39.4"
"-123.402","49.360","BOWEN ISLAND SUNSET PARK","104091B","BC","","","NA","","","","","0.0","29","NA","10.6","29","NA","","2","","","NA","",""
"-123.541","49.386","GIBSONS GOWER POINT","1043152","BC","19.4","0","1.8","27.0","0","11.0","0","0.0","0","NA","7.0","0","17.0","0.0","2","","","NA","9.5","53.3"
"-123.913","49.468","MERRY ISLAND LIGHTSTATION","1045100","BC","19.8","1","1.6","29.0","1","12.5","1","0.0","1","NA","10.2","1","NA","0.0","3","","","NA","4.1","56.9"
"-123.299","49.488","HOWE SOUND - PAM ROCKS","10459NN","BC","20.0","0","NA","28.9","0","12.5","0","","","NA","11.6","0","NA","","5","","","NA","8.1","70.5"
"-124.032","49.634","PENDER HARBOUR","1046115","BC","","","NA","","","","","0.0","1","NA","11.2","1","NA","0.0","2","","","NA","",""
"-123.496","49.526","PORT MELLON","1046332","BC","20.1","0","NA","29.8","0","8.4","0","","","NA","7.4","0","NA","","2","","","NA","13.0","78.4"
"-124.500","49.834","POWELL RIVER A","1046391","BC","18.5","0","1.2","32.0","0","7.0","0","0.0","0","NA","10.8","0","29.0","0.0","4","","","NA","23.2","37.7"
"-124.497","49.835","POWELL RIVER","1046392","BC","18.7","0","NA","32.2","0","7.2","0","","","NA","7.7","0","NA","","3","","","NA","20.1","42.0"
"-123.715","49.458","SECHELT AUT","1047172","BC","19.3","0","NA","32.7","0","7.4","0","","","NA","2.8","0","NA","","0","","","NA","16.9","58.2"
"-123.161","49.783","SQUAMISH AIRPORT","10476F0","BC","20.3","0","NA","33.4","0","7.5","0","","","NA","8.8","0","NA","","4","","","NA","9.4","81.1"
"-122.955","50.129","WHISTLER","1048898","BC","18.9","2","2.5","36.0","2","6.0","2","0.0","2","NA","21.4","2","NA","0.0","6","","","NA","34.6","59.7"
"-131.016","51.936","CAPE ST JAMES","1051351","BC","13.8","2","NA","21.6","2","10.1","2","","","NA","9.3","2","NA","","3","","","NA","122.3","0.0"
"-132.772","53.316","KINDAKUN ROCKS (AUT)","1054222","BC","13.4","3","NA","17.7","3","10.6","3","","","NA","11.6","4","NA","","4","","","NA","130.0","0.0"
"-133.058","54.255","LANGARA","1054500","BC","13.4","0","0.7","18.0","0","9.0","0","0.0","0","NA","9.0","0","10.0","0.0","2","","","NA","142.6","0.0"
"-131.661","54.159","ROSE SPIT (AUT)","1056869","BC","14.1","0","NA","19.4","0","9.5","0","","","NA","9.8","0","NA","","2","","","NA","119.6","0.0"
"-131.813","53.249","SANDSPIT AIRPORT AUTO","1057051","BC","16.1","1","NA","25.2","1","9.4","0","","","NA","15.9","1","NA","","3","","","NA","62.3","6.5"
"-131.814","53.254","SANDSPIT","1057052","BC","16.2","2","NA","23.8","2","10.4","2","","","NA","0.0","3","NA","","0","","","NA","57.1","4.6"
"-127.864","51.604","ADDENBROKE ISLAND","1060080","BC","15.8","9","1.0","22.0","9","11.0","9","0.0","9","NA","6.8","9","NA","0.0","3","","","NA","47.9","0.0"
"-128.157","52.185","BELLA BELLA","1060815","BC","16.4","5","NA","28.9","5","6.0","5","","","NA","18.8","6","NA","","4","","","NA","44.8","3.9"
"-126.587","52.389","BELLA COOLA AIRPORT","1060844","BC","19.6","1","NA","32.5","1","6.7","1","","","NA","26.4","1","NA","","2","","","NA","13.5","61.5"
"-128.524","52.643","BOAT BLUFF","1060901","BC","16.8","0","2.1","28.0","0","9.5","0","0.0","0","NA","76.8","0","43.0","0.0","8","","","NA","45.0","7.4"
"-130.638","53.493","BONILLA ISLAND","1060902","BC","14.1","0","0.7","19.0","0","10.0","0","0.0","0","NA","16.6","0","19.0","0.0","4","","","NA","120.2","0.0"
"-130.639","53.493","BONILLA ISLAND (AUT)","1060R0K","BC","13.4","5","NA","19.3","5","10.2","5","","","NA","13.4","6","NA","","3","","","NA","120.1","0.0"
"-127.471","52.187","CATHEDRAL POINT (AUT)","1061458","BC","17.9","3","NA","28.6","3","10.1","3","","","NA","42.2","4","NA","","4","","","NA","30.8","28.0"
"-131.602","53.030","CUMSHEWA ISLAND","1062251","BC","15.6","4","NA","22.3","4","10.6","4","","","NA","12.2","5","NA","","3","","","NA","68.3","4.0"
"-128.112","52.185","DRYAD POINT","1062544","BC","17.3","0","1.9","27.5","0","9.0","0","0.0","0","NA","70.8","0","60.0","0.0","8","","","NA","34.3","12.6"
"-130.708","54.569","GREEN ISLAND","1063298","BC","15.9","16","1.3","21.0","15","11.5","16","0.0","2","NA","8.2","2","NA","0.0","4","","","NA","32.2","0.0"
"-130.698","54.580","GREY ISLET (AUT)","1063303","BC","15.4","1","NA","22.4","1","10.9","1","","","NA","8.0","2","NA","","3","","","NA","79.5","0.0"
"-128.407","52.270","IVORY ISLAND","1063690","BC","15.5","0","1.2","23.5","0","10.5","0","0.0","0","NA","33.6","0","28.0","0.0","5","","","NA","77.9","0.0"
"-127.943","53.563","KEMANO","1064020","BC","20.0","0","3.6","37.0","0","8.5","0","0.0","0","NA","26.5","0","43.0","0.0","7","","","NA","13.8","76.9"
"-128.634","54.054","KITIMAT TOWNSITE","1064320","BC","20.0","0","3.3","36.0","0","9.0","0","0.0","0","NA","12.0","0","19.0","0.0","4","","","NA","12.5","75.0"
"-128.705","54.010","KITIMAT 2","1064321","BC","20.3","5","3.2","35.0","5","3.0","5","0.0","5","NA","12.5","5","NA","0.0","5","","","NA","12.9","73.6"
"-130.609","54.296","LUCY ISLAND LIGHTSTATION","1064728","BC","13.3","17","NA","17.3","17","10.6","17","","","NA","","","NA","","","","","NA","66.5","0.0"
"-128.719","52.262","MCINNES ISLAND","1065010","BC","15.4","2","1.1","21.0","2","10.0","2","0.0","2","NA","13.0","2","NA","0.0","4","","","NA","76.3","0.0"
"-130.445","54.286","PRINCE RUPERT","1066482","BC","14.7","7","NA","27.0","7","9.1","7","","","NA","5.9","8","NA","","4","","","NA","81.3","1.0"
"-130.290","54.320","PRINCE RUPERT MONT CIRC","1066488","BC","","","NA","","","","","0.0","30","NA","1.0","30","NA","","1","","","NA","",""
"-128.625","54.502","TERRACE PCC","1068131","BC","19.9","0","3.1","35.5","0","8.0","0","0.0","0","NA","12.0","0","25.0","0.0","3","","","NA","11.2","71.5"
"-128.578","54.469","TERRACE A","1068134","BC","19.2","0","NA","34.8","0","8.0","0","0.0","4","NA","22.4","2","NA","","5","","","NA","23.6","59.5"
"-130.880","54.295","TRIPLE ISLAND","1068250","BC","14.4","0","NA","22.0","0","9.5","0","0.0","0","NA","12.2","0","NA","0.0","6","","","NA","111.9","0.0"
"-126.668","54.396","HOUSTON","1073615","BC","16.9","8","NA","35.0","8","3.5","8","0.0","12","NA","41.2","12","NA","0.0","5","","","NA","41.7","16.4"
"-127.183","54.825","SMITHERS","1077499","BC","17.3","8","NA","35.0","8","3.6","8","","","NA","13.5","8","NA","","2","","","NA","38.6","22.5"
"-127.183","54.825","SMITHERS A","1077500","BC","17.5","0","2.3","35.5","0","5.0","0","0.0","0","NA","21.0","0","46.0","0.0","5","","","NA","46.3","31.0"
"-127.189","54.824","SMITHERS AIRPORT AUTO","1077501","BC","17.3","0","NA","35.7","0","4.9","0","","","NA","27.9","0","NA","","6","","","NA","50.2","28.5"
"-127.171","55.289","SUSKWA VALLEY","107G879","BC","15.2","0","0.7","33.5","0","3.5","0","0.0","0","NA","45.6","0","65.0","0.0","6","","","NA","102.3","15.3"
"-125.997","53.772","OOTSA LAKESKINS LAKE CLIMATE","1085836","BC","15.4","0","NA","30.6","0","4.0","0","","","NA","21.9","0","NA","","6","","","NA","91.5","10.4"
"-122.738","50.302","PEMBERTON AIRPORT (WIND)","1086081","BC","21.4","0","NA","39.3","0","7.9","0","","","NA","","","NA","","","","","NA","6.6","111.5"
"-122.734","50.306","PEMBERTON AIRPORT CS","1086082","BC","21.6","0","NA","39.7","0","7.9","0","","","NA","9.3","0","NA","","3","","","NA","4.8","115.7"
"-124.136","52.114","PUNTZI MOUNTAIN (AUT)","1086558","BC","16.3","0","NA","33.9","0","0.8","0","","","NA","24.2","0","NA","","5","","","NA","66.1","14.8"
"-124.403","51.675","TATLAYOKO LAKE RCS","1088015","BC","15.5","0","NA","34.1","0","0.7","0","","","NA","46.9","0","NA","","7","","","NA","85.0","8.7"
"-125.959","54.383","BURNS LAKE DECKER LAKE","1091174","BC","14.5","0","NA","33.9","0","-0.4","0","","","NA","36.5","0","NA","","6","","","NA","117.7","9.8"
"-124.286","54.455","FORT ST JAMES","1092970","BC","17.1","14","1.7","31.5","14","4.0","14","0.0","14","NA","0.0","14","NA","0.0","0","","","NA","27.2","11.4"
"-124.286","54.455","FORT ST JAMES AUTO","1092975","BC","16.8","2","NA","33.1","2","4.1","2","","","NA","25.8","2","NA","","8","","","NA","56.2","20.1"
"-122.286","52.531","MCLEESE LAKE GRANITE MT","1095018","BC","15.8","21","NA","32.5","14","2.5","15","0.0","14","NA","39.6","14","NA","0.0","4","","","NA","29.9","7.8"
"-122.678","53.884","PRINCE GEORGE","1096439","BC","16.4","4","NA","33.1","4","0.8","4","","","NA","35.1","4","NA","","6","","","NA","56.4","14.0"
"-122.672","53.889","PRINCE GEORGE AIRPORT AUTO","1096453","BC","16.2","3","NA","33.3","3","1.0","0","","","NA","37.1","3","NA","","6","","","NA","63.4","13.8"
"-122.791","53.900","PRINCE GEORGE MASSEY AUTO","1096454","BC","18.7","0","NA","35.1","0","6.4","0","","","NA","45.4","0","NA","","7","","","NA","26.2","49.0"
"-122.768","53.880","PRINCE GEORGE STP","1096468","BC","18.3","4","1.7","35.0","4","5.5","4","0.0","3","NA","39.4","3","NA","0.0","6","","","NA","28.9","35.8"
"-122.510","53.026","QUESNEL","1096629","BC","17.8","1","NA","35.7","1","2.0","1","","","NA","0.0","2","NA","","0","","","NA","36.5","29.5"
"-122.506","53.027","QUESNEL AIRPORT AUTO","1096631","BC","17.6","1","NA","36.0","1","2.4","1","","","NA","34.7","1","NA","","8","","","NA","38.9","27.6"
"-121.686","52.184","SPOKIN LAKE 4E","1097646","BC","13.2","0","-0.3","32.5","0","-3.5","0","0.0","0","NA","42.7","0","67.0","0.0","11","","","NA","150.5","1.3"
"-122.054","52.183","WILLIAMS LAKE A","1098941","BC","17.3","0","NA","33.2","0","4.7","0","0.0","2","NA","27.2","1","NA","","7","","","NA","59.3","36.4"
"-124.017","54.033","VANDERHOOF","1098D90","BC","18.0","0","1.7","36.0","0","4.0","0","0.0","0","NA","57.4","0","110.0","0.0","9","","","NA","37.0","36.5"
"-121.263","51.623","108 MILE HOUSE ABEL LAKE","109E7R6","BC","17.0","4","NA","35.0","3","5.0","4","0.0","1","NA","31.0","1","NA","0.0","5","","","NA","53.4","26.6"
"-122.360","49.025","ABBOTSFORD A","1100031","BC","20.2","2","NA","33.9","2","8.6","0","0.0","5","NA","20.0","4","NA","","3","","","NA","10.1","75.0"
"-121.760","49.243","AGASSIZ RCS","1100119","BC","20.7","0","1.9","34.3","0","8.7","0","","","NA","30.3","0","NA","","5","","","NA","10.8","93.4"
"-121.760","49.243","AGASSIZ CDA","1100120","BC","20.6","0","2.2","34.0","0","9.0","0","0.0","0","NA","33.6","0","50.0","0.0","4","","","NA","10.6","92.4"
"-122.955","50.129","WHISTLER - NESTERS","1100875","BC","18.9","0","NA","36.1","0","5.9","0","","","NA","15.2","0","NA","","6","","","NA","33.9","62.1"
"-122.918","49.278","BURNABY SIMON FRASER U","1101158","BC","20.0","0","3.0","31.0","0","-1.0","0","0.0","0","NA","29.0","0","45.0","0.0","6","","","NA","26.3","87.6"
"-123.111","50.144","CALLAGHAN VALLEY","1101300","BC","17.5","0","NA","33.5","0","4.7","0","","","NA","34.1","0","NA","","9","","","NA","60.7","44.3"
"-122.698","49.109","CLOVERDALE EAST","1101708","BC","20.7","0","NA","32.5","0","10.0","0","0.0","0","NA","19.4","0","NA","0.0","2","","","NA","7.7","91.1"
"-121.979","49.079","CULTUS LAKE","1102221","BC","20.9","0","NA","37.4","0","9.3","0","","","NA","68.4","0","NA","","4","","","NA","7.8","97.8"
"-123.002","49.126","DELTA BURNS BOG","1102415","BC","19.1","0","NA","32.5","0","6.9","0","","","NA","8.2","0","NA","","4","","","NA","16.1","49.5"
"-123.093","49.011","DELTA TSAWWASSEN BEACH","1102425","BC","17.8","2","-0.2","27.5","2","7.5","2","0.0","2","NA","7.4","2","NA","0.0","4","","","NA","22.8","16.5"
"-122.551","49.145","FORT LANGLEY TELEGRAPH TRAIL","1102912","BC","20.7","0","NA","34.0","0","8.5","0","0.0","0","NA","19.6","0","NA","0.0","4","","","NA","10.6","92.9"
"-122.573","49.264","HANEY UBC RF ADMIN","1103332","BC","20.5","1","2.9","34.5","1","8.5","1","0.0","1","NA","55.4","1","NA","0.0","6","","","NA","14.1","88.1"
"-122.271","49.153","MISSION WEST ABBEY","1105192","BC","20.9","0","3.0","33.5","0","9.5","0","0.0","0","NA","38.9","0","55.0","0.0","4","","","NA","16.8","106.3"
"-123.078","49.182","RICHMOND OPERATIONS CENTRE","1105210","BC","","","NA","","","","","","","NA","0.9","27","NA","","0","","","NA","",""
"-123.078","49.381","N VANC GROUSE MTN RESORT","1105658","BC","17.4","12","4.2","29.0","12","4.0","12","0.0","12","NA","28.8","12","NA","","4","","","NA","37.5","26.3"
"-123.115","49.315","N VANCOUVER WHARVES","1105669","BC","","","NA","","","","","0.0","2","NA","15.0","2","NA","0.0","2","","","NA","",""
"-122.690","49.208","PITT MEADOWS CS","1106178","BC","20.7","0","NA","33.9","0","8.3","0","","","NA","27.7","0","NA","","5","","","NA","7.2","91.2"
"-123.265","49.330","POINT ATKINSON","1106200","BC","19.5","0","NA","26.2","0","12.7","0","","","NA","22.1","0","NA","","9","","","NA","9.8","57.6"
"-123.087","49.179","RICHMOND DALLYN 2","1106764","BC","","","NA","","","","","0.0","0","NA","9.4","0","NA","0.0","3","","","NA","",""
"-122.881","49.279","PORT MOODY GLENAYRE","1106CL2","BC","20.3","0","2.7","32.0","0","9.0","0","0.0","0","NA","24.2","0","40.0","0.0","5","","","NA","13.8","86.4"
"-123.093","49.171","RICHMOND NATURE PARK","1106PF7","BC","20.1","2","1.9","33.0","2","8.5","2","0.0","2","NA","8.6","2","NA","0.0","3","","","NA","5.3","67.6"
"-123.303","49.106","SANDHEADS CS","1107010","BC","19.1","0","NA","26.5","0","13.0","0","","","NA","","","NA","","","","","NA","8.1","40.9"
"-122.110","49.113","SUMAS CANAL","1107785","BC","20.7","19","NA","33.5","13","11.5","13","0.0","13","NA","23.5","13","NA","","2","","","NA","1.5","34.3"
"-123.187","49.183","VANCOUVER SEA ISLAND CCG","1108380","BC","19.3","0","NA","28.9","0","9.8","0","","","NA","4.0","0","NA","","2","","","NA","8.4","47.5"
"-123.184","49.195","VANCOUVER INTL A","1108395","BC","19.1","0","NA","28.6","0","8.8","0","0.0","1","NA","5.4","1","NA","","2","","","NA","10.9","45.5"
"-123.122","49.295","VANCOUVER HARBOUR CS","1108446","BC","20.1","0","NA","31.1","0","11.5","0","","","NA","14.1","0","NA","","3","","","NA","3.6","70.1"
"-123.193","49.347","WEST VANCOUVER AUT","1108824","BC","20.4","0","NA","31.3","0","9.0","0","","","NA","19.2","0","NA","","5","","","NA","12.0","85.5"
"-122.947","50.068","WHISTLER ROUNDHOUSE","1108906","BC","12.7","0","NA","24.0","0","-0.5","0","0.0","0","NA","34.6","0","NA","0.0","6","","","NA","171.9","8.1"
"-122.784","49.018","WHITE ROCK CAMPBELL SCIENTIFIC","1108910","BC","18.9","9","NA","31.8","9","10.4","9","","","NA","15.2","9","NA","","2","","","NA","9.2","29.2"
"-121.498","49.368","HOPE A","1113542","BC","21.5","2","NA","34.6","2","10.2","2","","","NA","16.0","3","NA","","2","","","NA","6.1","106.5"
"-121.493","49.370","HOPE AIRPORT","1113543","BC","21.0","0","NA","34.6","0","9.8","0","","","NA","18.6","0","NA","","3","","","NA","10.0","102.9"
"-121.233","49.267","HOPE SLIDE","1113581","BC","18.0","0","2.9","35.0","0","5.0","0","0.0","0","NA","23.0","0","47.0","0.0","6","","","NA","48.6","47.9"
"-121.934","50.684","LILLOOET","1114619","BC","23.9","1","NA","40.0","1","9.7","1","","","NA","","","NA","","","","","NA","4.6","181.3"
"-121.582","50.224","LYTTON A","1114738","BC","23.4","10","NA","38.3","10","9.9","10","","","NA","5.2","11","NA","","1","","","NA","1.0","114.3"
"-121.582","50.224","LYTTON RCS","1114746","BC","23.5","14","NA","41.4","14","10.1","14","","","NA","4.1","15","NA","","1","","","NA","3.6","97.0"
"-120.333","49.673","JELLICOE","1123721","BC","18.2","3","NA","36.5","3","3.0","3","0.0","3","NA","25.0","3","NA","0.0","7","","","NA","34.8","41.3"
"-119.378","49.957","KELOWNA","1123939","BC","21.4","10","NA","36.8","10","6.3","10","","","NA","2.0","11","NA","","1","","","NA","2.7","74.2"
"-119.400","49.941","KELOWNA UBCO","1123996","BC","22.4","0","NA","37.3","0","9.0","0","","","NA","9.4","0","NA","","1","","","NA","5.7","141.9"
"-120.778","50.113","MERRITT","1125073","BC","19.3","0","NA","37.5","0","3.1","0","","","NA","10.8","0","NA","","2","","","NA","22.9","62.8"
"-120.801","50.114","MERRITT STP","1125079","BC","20.6","0","1.8","38.0","0","5.5","0","0.0","0","NA","12.2","0","42.0","0.0","3","","","NA","15.6","95.4"
"-119.445","50.056","OKANAGAN CENTRE","1125700","BC","22.4","0","1.7","34.5","0","11.0","0","0.0","0","NA","16.0","0","46.0","0.0","3","","","NA","5.7","143.3"
"-119.545","49.179","OLIVER STP","1125766","BC","24.5","6","2.2","39.0","6","11.0","6","0.0","6","NA","7.4","6","NA","0.0","3","","","NA","0.0","161.3"
"-119.441","49.028","OSOYOOS CS","1125852","BC","23.9","0","1.0","38.3","0","9.7","0","","","NA","4.5","0","NA","","1","","","NA","0.2","184.6"
"-119.717","49.783","PEACHLAND","1126070","BC","22.9","0","1.5","35.0","0","10.5","0","0.0","0","NA","8.4","0","26.0","0.0","3","","","NA","4.0","154.5"
