"Long","Lat","Stn_Name","Clim_ID","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-97.560","49.031","GRETNA (AUT)","5021220","MB","18.4","0","NA","33.0","0","4.1","0","","","NA","31.0","0","NA","","6","","","NA","33.5","46.5"
"-98.875","49.606","HOLLAND","5021302","MB","","","NA","","","","","0.0","9","NA","33.6","9","NA","0.0","6","","","NA","",""
"-96.901","49.518","KLEEFELD (MAFRI)","5021500","MB","17.7","1","NA","31.4","1","4.6","1","","","NA","61.0","1","NA","","9","","","NA","43.5","35.0"
"-97.807","50.013","MARQUETTE","5021695","MB","18.8","5","-0.2","31.0","5","6.5","5","0.0","5","NA","38.6","5","NA","","6","","","NA","24.1","44.6"
"-98.084","49.188","MORDEN CDA CS","5021849","MB","19.0","1","NA","31.9","1","7.1","1","","","NA","55.1","1","NA","","7","","","NA","23.1","54.0"
"-96.850","49.933","OAKBANK","5022051","MB","","","NA","","","","","0.0","0","NA","89.6","0","108.0","0.0","9","","","NA","",""
"-98.905","49.191","PILOT MOUND (AUT)","5022125","MB","16.8","3","NA","30.0","3","3.4","3","","","NA","62.8","3","NA","","7","","","NA","58.6","24.7"
"-96.035","49.353","ST LABRE","5022575","MB","","","NA","","","","","0.0","0","NA","71.1","0","94.0","0.0","12","","","NA","",""
"-97.950","49.133","SCHANZENFELD","5022623","MB","","","NA","","","","","0.0","3","NA","58.0","3","NA","0.0","8","","","NA","",""
"-95.598","49.024","SPRAGUE","5022759","MB","16.7","0","NA","30.9","0","4.0","0","","","NA","39.9","0","NA","","11","","","NA","61.9","22.7"
"-97.167","50.117","STONY MOUNTAIN","5022791","MB","18.9","0","-0.1","37.0","0","5.0","0","0.0","0","NA","79.7","0","106.0","0.0","10","","","NA","25.0","53.3"
"-97.240","49.910","WINNIPEG INTL A","5023227","MB","18.0","1","NA","32.2","1","4.6","1","","","NA","","","NA","","","","","NA","41.1","40.0"
"-97.129","49.888","WINNIPEG THE FORKS","5023262","MB","19.8","1","NA","32.6","1","9.9","1","","","NA","63.5","1","NA","","8","","","NA","17.3","71.4"
"-98.030","49.498","CARMAN U OF M CS","502I001","MB","18.1","0","NA","33.0","0","4.7","0","","","NA","61.6","0","NA","","6","","","NA","36.6","39.6"
"-97.249","49.917","WINNIPEG A CS","502S001","MB","18.1","0","NA","32.9","0","4.7","0","","","NA","65.5","0","NA","","9","","","NA","41.0","42.9"
"-97.022","52.360","BERENS RIVER CS","5030203","MB","16.2","0","-0.2","32.0","0","3.7","0","","","NA","154.6","0","214.0","","10","","","NA","75.3","20.2"
"-97.018","52.359","BERENS RIVER A","5030204","MB","16.5","0","NA","32.5","0","3.9","0","","","NA","","","NA","","","","","NA","69.6","22.4"
"-97.616","52.819","GEORGE ISLAND (AUT)","5030984","MB","18.0","1","NA","27.8","1","10.2","1","","","NA","76.2","1","NA","","8","","","NA","31.8","30.5"
"-97.555","51.083","FISHER BRANCH (AUT)","50309J6","MB","17.1","0","NA","33.7","0","4.1","0","","","NA","32.8","0","NA","","4","","","NA","57.9","29.5"
"-96.982","50.631","GIMLI HARBOUR CS","5031041","MB","18.0","0","NA","31.0","0","9.2","0","","","NA","","","NA","","","","","NA","32.6","34.1"
"-97.050","50.633","GIMLI CLIMATE","5031042","MB","17.1","0","NA","32.6","0","6.2","0","","","NA","39.8","0","NA","","6","","","NA","52.2","24.9"
"-95.977","50.522","GREAT FALLS CLIMATE","5031201","MB","17.9","0","NA","32.4","0","8.1","0","","","NA","72.8","0","NA","","6","","","NA","41.1","37.3"
"-97.568","51.211","HODGSON 3","5031310","MB","16.3","13","NA","29.0","13","6.5","13","0.0","13","NA","30.4","13","NA","0.0","6","","","NA","42.1","12.1"
"-95.197","49.624","INDIAN BAY","5031320","MB","17.1","0","-0.6","31.0","0","4.0","0","0.0","0","NA","94.6","0","118.0","0.0","12","","","NA","56.7","27.7"
"-99.268","53.186","GRAND RAPIDS (AUT)","5031A10","MB","15.5","0","NA","32.7","0","3.3","0","","","NA","52.0","0","NA","","8","","","NA","93.4","14.4"
"-95.890","50.148","PINAWA CANWARN","5032161","MB","","","NA","","","","","0.0","0","NA","98.4","0","NA","0.0","8","","","NA","",""
"-95.533","49.850","RENNIE","5032360","MB","15.1","16","NA","31.5","11","3.5","11","0.0","11","NA","101.4","11","NA","","7","","","NA","46.8","4.0"
"-96.567","50.700","VICTORIA BEACH (AUT)","5032951","MB","19.5","6","NA","29.8","6","1.7","6","","","NA","","","NA","","","","","NA","12.9","49.3"
"-96.065","50.177","PINAWA","503B1ER","MB","17.4","0","NA","32.3","0","4.8","0","","","NA","","","NA","","","","","NA","44.5","26.7"
"-98.700","50.050","BEAVER","5040166","MB","","","NA","","","","","0.0","26","NA","44.6","26","NA","0.0","5","","","NA","",""
"-100.057","51.100","DAUPHIN CS","5040681","MB","16.8","0","NA","31.6","0","3.8","0","","","NA","45.9","0","NA","","8","","","NA","63.0","26.1"
"-100.053","51.101","DAUPHIN","5040689","MB","16.8","0","NA","31.5","0","4.5","0","","","NA","51.5","0","NA","","10","","","NA","61.9","24.5"
"-100.650","52.033","COWAN","5040FJ3","MB","16.6","0","0.3","34.0","0","1.0","0","0.0","0","NA","52.6","0","69.0","0.0","8","","","NA","72.5","30.5"
"-101.098","52.666","MAFEKING","5041685","MB","17.2","2","0.0","32.0","2","6.0","2","0.0","2","NA","46.2","2","NA","0.0","8","","","NA","45.7","21.3"
"-99.530","50.712","MCCREARY","5043158","MB","18.3","0","0.1","34.2","0","6.6","0","","","NA","40.7","0","66.0","","6","","","NA","38.7","47.9"
"-98.037","50.499","OAKPOINT MARINE","504K0NM","MB","18.1","0","NA","29.7","0","7.0","0","","","NA","30.2","0","NA","","7","","","NA","36.0","39.7"
"-101.233","52.115","SWAN RIVER RCS","504K80K","MB","16.1","0","NA","31.1","0","0.4","0","","","NA","51.8","1","NA","","5","","","NA","80.1","20.5"
"-101.683","54.683","FLIN FLON","5050919","MB","15.9","0","NA","26.3","0","6.6","0","","","NA","36.2","0","NA","","8","","","NA","78.1","12.3"
"-101.883","54.767","FLIN FLON","5050920","MB","16.6","0","-0.9","31.0","0","2.0","0","0.0","0","NA","63.6","0","100.0","0.0","8","","","NA","69.9","28.0"
"-101.682","54.678","FLIN FLON A","5050973","MB","15.8","1","NA","26.3","1","7.0","1","","","NA","","","NA","","","","","NA","77.8","12.1"
"-101.091","53.971","THE PAS A","5052882","MB","16.1","0","NA","30.2","0","6.3","0","","","NA","34.2","0","NA","","12","","","NA","78.6","20.6"
"-101.100","53.967","THE PAS CLIMATE","5052890","MB","16.2","0","NA","30.1","0","6.8","0","","","NA","28.8","0","NA","","8","","","NA","77.6","20.8"
"-94.066","58.739","CHURCHILL A","5060595","MB","10.7","0","NA","24.6","0","3.4","0","","","NA","162.1","0","NA","","15","","","NA","226.5","0.0"
"-94.066","58.739","CHURCHILL A","5060605","MB","10.7","0","NA","24.6","0","3.4","0","","","NA","","","NA","","","","","NA","226.5","0.0"
"-94.067","58.733","CHURCHILL CLIMATE","5060608","MB","10.7","0","NA","24.6","0","3.5","0","","","NA","152.8","0","NA","","15","","","NA","225.9","0.0"
"-98.030","54.540","CROSS LAKE JENPEG 2","5060622","MB","19.0","0","NA","31.2","0","10.0","0","","","NA","189.8","0","NA","","13","","","NA","25.1","57.5"
"-94.704","56.359","GILLAM","5060999","MB","13.6","0","NA","27.6","0","0.9","0","","","NA","112.7","0","NA","","13","","","NA","140.8","5.2"
"-94.711","56.358","GILLAM A","5061022","MB","13.5","4","NA","27.8","4","0.7","4","0.0","3","NA","109.2","4","NA","","11","","","NA","127.5","5.1"
"-94.711","56.358","GILLAM A","5061025","MB","13.5","0","NA","27.8","0","0.7","0","","","NA","","","NA","","","","","NA","143.3","5.1"
"-94.654","53.857","ISLAND LAKE A","5061374","MB","16.4","2","NA","26.4","2","8.1","2","","","NA","","","NA","","","","","NA","58.8","11.8"
"-94.654","53.857","ISLAND LAKE A","5061375","MB","17.2","27","NA","24.7","27","11.5","27","0.0","19","NA","36.2","14","NA","","8","","","NA","5.9","2.6"
"-96.510","56.038","KELSEY DAM CS","5061422","MB","13.7","1","NA","24.5","1","1.1","1","","","NA","102.8","1","NA","","14","","","NA","133.2","2.9"
"-101.076","56.864","LYNN LAKE","5061645","MB","12.8","5","NA","25.5","5","3.1","5","","","NA","96.2","5","NA","","14","","","NA","135.9","1.1"
"-101.067","56.850","LYNN LAKE RCS","5061649","MB","13.4","10","NA","24.8","10","4.0","10","","","NA","93.0","10","NA","","13","","","NA","97.7","0.2"
"-97.844","53.958","NORWAY HOUSE","5062040","MB","15.6","0","NA","30.8","0","3.2","0","","","NA","0.0","0","NA","","0","","","NA","87.9","13.7"
"-98.512","58.706","TADOULE LAKE","5062835","MB","11.9","4","NA","24.1","4","2.6","4","","","NA","119.6","4","NA","","12","","","NA","166.4","2.1"
"-98.502","58.716","TADOULE LAKE CS","5062840","MB","14.0","20","NA","23.9","20","7.1","20","","","NA","44.5","20","NA","","5","","","NA","45.5","1.8"
"-97.863","55.805","THOMPSON A","5062921","MB","13.8","3","NA","25.6","3","0.4","3","0.0","0","NA","72.9","0","NA","","13","","","NA","122.6","4.3"
