"Long","Lat","Stn_Name","Clim_ID","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-97.616","52.819","GEORGE ISLAND (AUT)","5030984","MB","-5.8","1","NA","3.0","1","-15.9","1","","","NA","54.6","1","NA","15.0","13","","","NA","690.5","0.0"
"-97.555","51.083","FISHER BRANCH (AUT)","50309J6","MB","-6.0","0","NA","6.4","0","-19.7","0","","","NA","6.0","0","NA","0.0","0","","","NA","720.4","0.0"
"-96.982","50.631","GIMLI HARBOUR CS","5031041","MB","-5.2","0","NA","4.6","0","-18.1","0","","","NA","","","NA","","","","","NA","696.3","0.0"
"-97.050","50.633","GIMLI CLIMATE","5031042","MB","-5.7","0","NA","6.2","0","-20.5","0","","","NA","2.9","0","NA","1.0","0","","","NA","711.2","0.0"
"-95.977","50.522","GREAT FALLS CLIMATE","5031201","MB","-5.2","0","NA","5.3","0","-18.4","0","","","NA","7.9","0","NA","","3","","","NA","694.8","0.0"
"-97.568","51.211","HODGSON 3","5031310","MB","-6.1","4","NA","6.0","4","-23.0","4","5.0","4","NA","5.0","4","NA","2.0","3","","","NA","626.1","0.0"
"-95.197","49.624","INDIAN BAY","5031320","MB","-5.4","0","-0.6","7.0","0","-22.5","0","15.0","0","63.0","16.2","0","46.0","4.0","7","","","NA","701.0","0.0"
"-99.268","53.186","GRAND RAPIDS (AUT)","5031A10","MB","-7.5","0","NA","4.8","0","-21.6","0","","","NA","19.5","0","NA","15.0","5","","","NA","764.8","0.0"
"-95.890","50.148","PINAWA CANWARN","5032161","MB","","","NA","","","","","0.2","21","NA","1.8","21","NA","0.0","1","","","NA","",""
"-95.533","49.850","RENNIE","5032360","MB","-8.9","20","NA","6.5","16","-26.0","15","6.0","16","NA","6.0","16","NA","","3","","","NA","269.2","0.0"
"-96.065","50.177","PINAWA","503B1ER","MB","-5.4","0","NA","6.8","0","-19.3","0","","","NA","13.8","0","NA","6.0","5","","","NA","702.7","0.0"
"-98.700","50.050","BEAVER","5040166","MB","","","NA","","","","","2.0","29","NA","2.0","29","NA","","1","","","NA","",""
"-100.057","51.100","DAUPHIN CS","5040681","MB","-5.5","0","NA","8.4","0","-21.0","0","","","NA","16.3","0","NA","2.0","8","","","NA","705.9","0.0"
"-100.053","51.101","DAUPHIN","5040689","MB","-5.4","0","NA","8.4","0","-21.7","0","","","NA","5.4","0","NA","","2","","","NA","701.0","0.0"
"-100.650","52.033","COWAN","5040FJ3","MB","-5.6","0","1.3","12.0","0","-25.0","0","18.0","0","70.0","18.0","0","63.0","0.0","9","","","NA","706.5","0.0"
"-101.098","52.666","MAFEKING","5041685","MB","-4.9","5","1.2","10.5","5","-22.0","5","26.0","5","NA","26.0","5","NA","17.0","11","","","NA","573.1","0.0"
"-99.530","50.712","MCCREARY","5043158","MB","-5.2","0","-0.4","8.4","0","-18.9","0","","","NA","13.7","0","53.0","10.0","5","","","NA","694.7","0.0"
"-98.037","50.499","OAKPOINT MARINE","504K0NM","MB","-5.1","0","NA","3.6","0","-17.0","0","","","NA","10.0","0","NA","","4","","","NA","693.1","0.0"
"-101.233","52.115","SWAN RIVER RCS","504K80K","MB","-6.3","0","NA","5.9","0","-21.1","0","","","NA","12.2","0","NA","1.0","4","","","NA","729.4","0.0"
"-101.683","54.683","FLIN FLON","5050919","MB","-9.0","0","NA","4.4","0","-22.2","0","","","NA","13.3","0","NA","9.0","5","","","NA","809.5","0.0"
"-101.883","54.767","FLIN FLON","5050920","MB","-8.5","0","-0.5","4.0","0","-25.0","0","23.0","0","112.0","24.0","0","111.0","17.0","11","","","NA","795.2","0.0"
"-101.682","54.678","FLIN FLON A","5050973","MB","-9.0","0","NA","4.5","0","-22.2","0","","","NA","","","NA","","","","","NA","811.1","0.0"
"-101.091","53.971","THE PAS A","5052882","MB","-8.1","6","NA","3.9","6","-20.0","6","","","NA","2.6","9","NA","","1","","","NA","626.8","0.0"
"-101.100","53.967","THE PAS CLIMATE","5052890","MB","-7.7","1","NA","5.1","1","-19.8","1","","","NA","12.9","1","NA","10.0","3","","","NA","744.2","0.0"
"-94.066","58.739","CHURCHILL A","5060605","MB","-12.4","1","NA","-0.7","1","-26.7","1","","","NA","","","NA","","","","","NA","881.5","0.0"
"-94.067","58.733","CHURCHILL CLIMATE","5060608","MB","-12.7","1","NA","-0.8","1","-26.6","1","","","NA","25.5","1","NA","3.0","8","","","NA","891.7","0.0"
"-98.030","54.540","CROSS LAKE JENPEG 2","5060622","MB","-6.8","1","NA","6.4","1","-21.7","1","","","NA","4.8","29","NA","","1","","","NA","718.7","0.0"
"-94.704","56.359","GILLAM","5060999","MB","-12.3","3","NA","0.5","3","-27.0","1","","","NA","19.9","0","NA","18.0","8","","","NA","819.2","0.0"
"-94.711","56.358","GILLAM A","5061022","MB","-12.3","3","NA","0.4","3","-27.7","3","34.2","0","NA","32.6","0","NA","24.0","11","","","NA","816.9","0.0"
"-94.711","56.358","GILLAM A","5061025","MB","-12.4","0","NA","0.4","0","-27.7","0","","","NA","","","NA","","","","","NA","913.4","0.0"
"-94.654","53.857","ISLAND LAKE A","5061374","MB","-9.1","0","NA","0.7","0","-21.1","0","","","NA","","","NA","","","","","NA","813.9","0.0"
"-96.510","56.038","KELSEY DAM CS","5061422","MB","-11.9","1","NA","1.1","1","-27.7","1","","","NA","21.6","1","NA","34.0","7","","","NA","866.1","0.0"
"-101.076","56.864","LYNN LAKE","5061645","MB","-11.7","1","NA","2.5","1","-31.1","1","","","NA","8.6","1","NA","","3","","","NA","860.5","0.0"
"-101.067","56.850","LYNN LAKE RCS","5061649","MB","-12.2","0","NA","2.0","0","-32.6","0","","","NA","25.1","0","NA","23.0","8","","","NA","904.9","0.0"
"-97.844","53.958","NORWAY HOUSE","5062040","MB","-9.2","2","NA","1.8","2","-27.3","2","","","NA","1.6","2","NA","","1","","","NA","761.2","0.0"
"-98.512","58.706","TADOULE LAKE","5062835","MB","-14.7","0","NA","-2.8","0","-31.5","0","","","NA","0.1","0","NA","","0","","","NA","980.1","0.0"
"-98.502","58.716","TADOULE LAKE CS","5062840","MB","-14.6","24","NA","-6.5","24","-30.8","24","","","NA","2.0","24","NA","20.0","1","","","NA","195.6","0.0"
"-97.863","55.805","THOMPSON A","5062921","MB","-12.4","0","NA","1.4","0","-33.5","0","42.1","0","NA","37.3","0","NA","31.0","10","","","NA","911.5","0.0"
